Symbol,Time,Avg_volume
BULL,16:28,8769.8
BULL,16:30,400358.4
BULL,16:32,250398.6
BULL,16:34,220490.0
BULL,16:36,141565.6
BULL,16:38,131961.4
BULL,16:40,111927.2
BULL,16:42,151505.8
BULL,16:44,136239.0
BULL,16:46,169785.4
BULL,16:48,155679.8
BULL,16:50,86817.6
BULL,16:52,73922.2
BULL,16:54,96411.4
BULL,16:56,96298.4
BULL,16:58,82947.4
BULL,17:00,100624.2
BULL,17:02,86074.8
BULL,17:04,97345.4
BULL,17:06,60092.4
BULL,17:08,56416.0
BULL,17:10,87926.6
BULL,17:12,83798.0
BULL,17:14,59972.8
BULL,17:16,72942.8
BULL,17:18,90682.2
BULL,17:20,63662.0
BULL,17:22,52987.6
BULL,17:24,59500.6
BULL,17:26,85132.2
BULL,17:28,63932.8
BULL,17:30,81070.0
BULL,17:32,59818.0
BULL,17:34,81428.4
BULL,17:36,44390.0
BULL,17:38,67688.8
BULL,17:40,91264.2
BULL,17:42,64915.2
BULL,17:44,78007.8
BULL,17:46,76090.4
BULL,17:48,48942.4
BULL,17:50,29569.0
BULL,17:52,51903.2
BULL,17:54,50796.0
BULL,17:56,42654.6
BULL,17:58,35745.2
BULL,18:00,61785.8
BULL,18:02,41368.6
BULL,18:04,38316.6
BULL,18:06,58970.0
BULL,18:08,55588.0
BULL,18:10,52329.2
BULL,18:12,39842.6
BULL,18:14,48276.8
BULL,18:16,88245.6
BULL,18:18,83941.8
BULL,18:20,75693.8
BULL,18:22,65539.0
BULL,18:24,33526.8
BULL,18:26,33173.8
BULL,18:28,31697.2
BULL,18:30,42755.6
BULL,18:32,28038.2
BULL,18:34,47290.6
BULL,18:36,53086.4
BULL,18:38,27459.2
BULL,18:40,27080.8
BULL,18:42,22527.6
BULL,18:44,43228.2
BULL,18:46,41022.8
BULL,18:48,39172.6
BULL,18:50,30661.8
BULL,18:52,49224.8
BULL,18:54,57781.6
BULL,18:56,23454.4
BULL,18:58,19979.8
BULL,19:00,18374.8
BULL,19:02,21653.8
BULL,19:04,20699.0
BULL,19:06,38857.8
BULL,19:08,38701.2
BULL,19:10,30481.4
BULL,19:12,19602.2
BULL,19:14,31170.6
BULL,19:16,20998.0
BULL,19:18,29998.8
BULL,19:20,19255.6
BULL,19:22,56186.6
BULL,19:24,16924.8
BULL,19:26,27779.0
BULL,19:28,32038.0
BULL,19:30,23112.0
BULL,19:32,26433.0
BULL,19:34,21596.0
BULL,19:36,22418.2
BULL,19:38,27304.8
BULL,19:40,44672.6
BULL,19:42,28267.4
BULL,19:44,41928.6
BULL,19:46,25600.4
BULL,19:48,25873.6
BULL,19:50,35005.4
BULL,19:52,26388.6
BULL,19:54,26204.8
BULL,19:56,55739.6
BULL,19:58,27462.4
BULL,20:00,52914.2
BULL,20:02,32640.8
BULL,20:04,30047.8
BULL,20:06,46824.4
BULL,20:08,27174.6
BULL,20:10,19367.6
BULL,20:12,45841.0
BULL,20:14,26522.2
BULL,20:16,51944.2
BULL,20:18,79469.8
BULL,20:20,31113.8
BULL,20:22,33162.4
BULL,20:24,45082.2
BULL,20:26,31738.6
BULL,20:28,32216.4
BULL,20:30,58077.2
BULL,20:32,43945.4
BULL,20:34,43726.2
BULL,20:36,28467.4
BULL,20:38,39955.0
BULL,20:40,32463.2
BULL,20:42,19937.6
BULL,20:44,14027.6
BULL,20:46,35935.8
BULL,20:48,17167.2
BULL,20:50,12532.0
BULL,20:52,30763.2
BULL,20:54,24796.8
BULL,20:56,29100.8
BULL,20:58,46300.2
BULL,21:00,37389.0
BULL,21:02,35618.0
BULL,21:04,12803.8
BULL,21:06,26197.6
BULL,21:08,16732.8
BULL,21:10,18870.8
BULL,21:12,33762.6
BULL,21:14,36196.8
BULL,21:16,26182.0
BULL,21:18,28406.2
BULL,21:20,29868.8
BULL,21:22,13361.4
BULL,21:24,25617.4
BULL,21:26,19476.0
BULL,21:28,27928.2
BULL,21:30,16409.8
BULL,21:32,36000.4
BULL,21:34,29146.2
BULL,21:36,56356.6
BULL,21:38,63110.6
BULL,21:40,64160.0
BULL,21:42,59420.4
BULL,21:44,33045.6
BULL,21:46,52050.0
BULL,21:48,29797.2
BULL,21:50,24694.4
BULL,21:52,54893.0
BULL,21:54,46637.6
BULL,21:56,32778.6
BULL,21:58,64716.8
BULL,22:00,60303.4
BULL,22:02,59102.2
BULL,22:04,136915.2
BULL,22:06,71051.0
BULL,22:08,65529.2
BULL,22:10,60515.8
BULL,22:12,50892.2
BULL,22:14,104712.8
BULL,22:16,58334.8
BULL,22:18,39523.6
BULL,22:20,43994.2
BULL,22:22,30010.0
BULL,22:24,40515.4
BULL,22:26,39908.8
BULL,22:28,35231.4
BULL,22:30,34083.0
BULL,22:32,37096.4
BULL,22:34,52516.0
BULL,22:36,44739.8
BULL,22:38,48045.6
BULL,22:40,50123.0
BULL,22:42,40034.2
BULL,22:44,29282.2
BULL,22:46,40740.2
BULL,22:48,106867.0
BULL,22:50,94966.6
BULL,22:52,100666.6
BULL,22:54,107494.2
BULL,22:56,112347.8
BULL,22:58,190325.6
BULL,23:00,195362.2
BULL,23:02,6177.0
BULL,23:04,9616.0
BULL,23:06,7889.0
BULL,23:08,9196.0
BULL,23:10,3570.0
BULL,23:12,7536.2
BULL,23:14,4852.8
BULL,23:16,5243.6
BULL,23:18,3658.6
BULL,23:20,14329.4
BULL,23:22,3789.8
BULL,23:24,3565.8
BULL,23:26,5274.4
BULL,23:28,4763.6
BULL,23:30,4411.2
BULL,23:32,5978.8
BULL,23:34,1116.0
BULL,23:36,4172.6
BULL,23:38,7127.6
BULL,23:40,2817.6
BULL,23:42,1938.8
BULL,23:44,3249.4
BULL,23:46,996.0
BULL,23:48,2949.6
BULL,23:50,4081.2
BULL,23:52,8568.4
BULL,23:54,1660.0
BULL,23:56,3147.0
BULL,23:58,3558.0
